user-1768,428477,2017-12-25,FOOD
user-7002,82074,2017-8-5,RENT
user-2838,170562,2017-9-9,CLOTH
user-2934,304405,2017-6-11,TRANSPORT
user-9386,110049,2017-11-16,TRAVEL
user-5292,139535,2017-1-25,TRANSPORT
user-3906,27196,2017-10-22,TRANSPORT
user-2006,358315,2017-1-5,TRANSPORT
user-7666,338105,2017-8-2,TRANSPORT
user-5749,116472,2017-5-6,FRUIT
user-5288,16734,2017-8-20,FOOD
user-2273,343304,2017-12-7,TRAVEL
user-6301,83896,2017-4-25,FRUIT
user-6928,279723,2017-3-1,TRAVEL
user-3825,130396,2017-3-19,TRAVEL
user-1249,167107,2017-4-19,CLOTH
user-4295,258586,2017-1-9,ENTERTAINMENT
user-4910,174068,2017-11-22,TRAVEL
user-2565,321202,2017-3-25,CLOTH
user-7542,288517,2017-12-3,FRUIT
user-6499,238004,2017-1-25,FOOD
user-3639,139137,2017-8-4,ENTERTAINMENT
user-3307,393826,2017-2-11,CLOTH
user-6024,270785,2017-12-8,FOOD
user-8422,262213,2017-8-23,ENTERTAINMENT
user-5897,251815,2017-2-14,FOOD
user-3790,313778,2017-6-5,TRAVEL
user-5666,496458,2017-9-7,RENT
user-6480,323327,2017-7-6,RENT
user-9280,244273,2017-4-12,ENTERTAINMENT
user-9728,71836,2017-3-25,TRAVEL
user-3514,257383,2017-4-18,FOOD
user-2209,224478,2017-2-5,TRAVEL
user-2178,488939,2017-4-4,ENTERTAINMENT
user-9477,32018,2017-3-10,CLOTH
user-1662,282745,2017-7-24,FOOD
user-1084,91425,2017-3-19,CLOTH
user-2968,231707,2017-11-1,ENTERTAINMENT
user-8144,50998,2017-5-2,RENT
user-1637,158191,2017-12-25,FRUIT
user-3680,473519,2017-5-14,TRAVEL
user-8264,228074,2017-4-10,FRUIT
user-9057,175129,2017-2-14,RENT
user-9605,161563,2017-8-19,ENTERTAINMENT
user-3517,248406,2017-11-11,FOOD
user-3537,267417,2017-11-16,CLOTH
user-4142,469513,2017-7-18,FRUIT
user-5746,479419,2017-5-25,TRANSPORT
user-9689,345252,2017-12-3,FOOD
user-1448,435759,2017-2-26,CLOTH
user-6486,139808,2017-5-26,TRANSPORT
user-2863,270667,2017-6-23,RENT
user-1562,463380,2017-5-4,FOOD
user-6848,66018,2017-9-21,TRANSPORT
user-7598,246105,2017-6-2,FOOD
user-3684,481011,2017-4-22,TRANSPORT
user-5420,425713,2017-1-22,CLOTH
user-7805,320947,2017-6-11,RENT
user-7137,309297,2017-12-6,TRAVEL
user-3618,158774,2017-5-8,TRANSPORT
user-1956,18611,2017-9-21,RENT
user-4756,292902,2017-1-27,TRAVEL
user-9192,71569,2017-5-13,TRANSPORT
user-5842,461191,2017-11-18,TRANSPORT
user-2264,84371,2017-12-23,TRAVEL
user-5992,391682,2017-9-12,FRUIT
user-8635,133251,2017-2-8,RENT
user-4765,82789,2017-5-6,ENTERTAINMENT
user-8203,314100,2017-10-27,TRAVEL
user-3378,30330,2017-1-12,TRAVEL
user-1574,68826,2017-5-25,CLOTH
user-5224,394021,2017-2-5,TRANSPORT
user-8476,238264,2017-6-1,RENT
user-8262,376707,2017-11-15,TRANSPORT
user-6836,315962,2017-6-6,CLOTH
user-3529,492079,2017-12-8,FRUIT
user-6278,59518,2017-11-25,CLOTH
user-8109,258438,2017-1-9,TRANSPORT
user-7358,133162,2017-10-14,TRANSPORT
user-5307,396213,2017-7-25,TRANSPORT
user-2218,436851,2017-8-27,ENTERTAINMENT
user-9608,352386,2017-4-7,CLOTH
user-3547,278487,2017-1-10,TRANSPORT
user-2341,31539,2017-9-15,ENTERTAINMENT
user-3047,9991,2017-11-9,FOOD
user-7723,301506,2017-4-18,TRANSPORT
user-7439,192776,2017-7-14,RENT
user-4049,443394,2017-11-13,TRANSPORT
user-1848,246910,2017-11-23,RENT
user-2803,368073,2017-2-2,TRANSPORT
user-3375,200000,2017-7-3,TRANSPORT
user-6370,207440,2017-7-17,ENTERTAINMENT
user-9467,53607,2017-5-14,TRAVEL
user-3704,255991,2017-11-1,CLOTH
user-5892,404077,2017-3-11,ENTERTAINMENT
user-9994,435072,2017-6-8,CLOTH
user-9325,45059,2017-9-4,TRANSPORT
user-4258,498819,2017-4-3,TRANSPORT
user-6858,312266,2017-8-22,TRANSPORT
user-5128,371943,2017-12-27,ENTERTAINMENT
user-3247,231629,2017-11-3,FRUIT
user-1931,249420,2017-4-15,RENT
user-6733,44304,2017-5-7,RENT
user-8718,18285,2017-1-6,TRANSPORT
user-5406,240118,2017-11-16,CLOTH
user-5687,239023,2017-12-8,ENTERTAINMENT
user-1806,171078,2017-12-3,RENT
user-1153,8575,2017-11-16,ENTERTAINMENT
user-5238,281160,2017-3-2,FRUIT
user-9623,30238,2017-9-21,RENT
user-5043,441282,2017-7-8,RENT
user-6201,473991,2017-7-7,FRUIT
user-1211,497125,2017-9-16,TRANSPORT
user-1912,235081,2017-4-22,TRANSPORT
user-9252,435540,2017-9-21,TRAVEL
user-3529,100839,2017-10-26,FOOD
user-5299,16856,2017-5-27,FRUIT
