user-7357,226755,2017-3-12,CLOTH
user-9983,182135,2017-2-6,ENTERTAINMENT
user-7464,251271,2017-6-12,FRUIT
user-7202,405068,2017-1-22,ENTERTAINMENT
user-6753,401677,2017-10-8,TRANSPORT
user-7218,296440,2017-3-23,FOOD
user-8938,284568,2017-8-26,FOOD
user-2603,322196,2017-4-6,FOOD
user-4294,417360,2017-12-4,TRANSPORT
user-8267,122665,2017-11-16,CLOTH
user-4045,245630,2017-4-4,ENTERTAINMENT
user-7135,204958,2017-2-26,FRUIT
user-9170,353042,2017-12-14,RENT
user-2125,219770,2017-2-1,ENTERTAINMENT
user-8150,308262,2017-9-26,RENT
user-7528,73708,2017-10-1,TRANSPORT
user-6928,238214,2017-6-27,TRAVEL
user-1079,402793,2017-1-14,TRANSPORT
user-9915,29954,2017-10-5,RENT
user-2560,106726,2017-5-3,TRAVEL
user-2725,114948,2017-5-8,FOOD
user-1359,279372,2017-1-4,TRANSPORT
user-4587,188421,2017-6-15,FOOD
user-2889,33189,2017-12-16,TRAVEL
user-9132,49563,2017-4-7,CLOTH
user-6771,228480,2017-9-17,RENT
user-8064,202435,2017-5-22,TRANSPORT
user-7205,231445,2017-7-6,CLOTH
user-9576,479370,2017-4-10,TRANSPORT
user-9634,400776,2017-5-5,TRANSPORT
user-8112,297635,2017-2-24,FOOD
user-7232,110069,2017-6-9,TRAVEL
user-1419,217295,2017-10-11,FRUIT
user-1572,325459,2017-9-27,FRUIT
user-1797,450727,2017-10-13,FOOD
user-7008,352361,2017-11-25,FRUIT
user-2240,482427,2017-8-3,FOOD
user-6705,214393,2017-9-6,FOOD
user-4622,335645,2017-8-27,FOOD
user-9518,125948,2017-8-10,TRAVEL
user-5352,87295,2017-1-14,FOOD
user-2949,145832,2017-1-26,CLOTH
user-2317,406112,2017-5-5,FOOD
user-8082,183965,2017-1-4,TRAVEL
user-3715,20709,2017-5-17,RENT
user-7701,64745,2017-2-27,TRANSPORT
user-4996,138711,2017-7-26,CLOTH
user-5633,259381,2017-8-3,FRUIT
user-3217,140140,2017-12-20,TRANSPORT
user-2396,427318,2017-12-8,FOOD
user-8502,369076,2017-10-25,TRANSPORT
user-5264,166253,2017-1-22,RENT
user-3952,255773,2017-9-3,RENT
user-7467,54249,2017-12-12,FRUIT
user-6140,185122,2017-6-23,RENT
user-1042,444571,2017-9-16,FRUIT
user-7083,127952,2017-8-26,TRANSPORT
user-4075,174253,2017-8-12,RENT
user-6462,115604,2017-3-10,TRANSPORT
user-2607,364576,2017-4-8,TRANSPORT
user-9022,80820,2017-10-4,RENT
user-6128,466818,2017-7-9,ENTERTAINMENT
user-4882,480000,2017-11-7,TRAVEL
user-8533,483216,2017-7-13,FOOD
user-5048,346651,2017-5-13,RENT
user-7801,26128,2017-10-21,ENTERTAINMENT
user-4933,391528,2017-11-5,FOOD
user-9520,403973,2017-3-6,TRAVEL
user-3698,498286,2017-5-15,RENT
user-5929,83919,2017-9-7,TRANSPORT
user-9954,35069,2017-8-9,TRANSPORT
user-3117,22895,2017-4-24,FOOD
user-2422,131413,2017-4-21,FOOD
user-3414,335389,2017-3-13,TRANSPORT
user-2296,243098,2017-12-25,FRUIT
user-2025,434415,2017-9-10,RENT
user-3837,113406,2017-1-14,TRANSPORT
user-9680,143252,2017-9-2,TRAVEL
user-8112,248802,2017-6-7,ENTERTAINMENT
user-3817,431501,2017-11-14,ENTERTAINMENT
user-5883,393055,2017-2-15,FRUIT
user-3855,291538,2017-6-12,CLOTH
user-4874,86448,2017-7-7,FRUIT
user-6909,251731,2017-7-5,TRANSPORT
user-9213,359154,2017-8-9,CLOTH
user-3357,197613,2017-9-13,FOOD
user-9041,242344,2017-9-6,FRUIT
user-4831,251893,2017-4-18,RENT
user-9373,281419,2017-11-3,FRUIT
user-9411,362601,2017-6-22,TRAVEL
user-4590,310550,2017-1-24,FRUIT
user-5710,105236,2017-2-12,FRUIT
user-9459,110549,2017-10-19,CLOTH
user-1132,274523,2017-4-8,FOOD
user-3497,66873,2017-6-6,FOOD
user-2751,223316,2017-2-8,CLOTH
user-9780,401672,2017-9-27,CLOTH
user-5388,133527,2017-7-5,FOOD
user-1485,203074,2017-4-8,CLOTH
user-3298,289703,2017-9-5,TRANSPORT
user-9002,321899,2017-1-18,TRANSPORT
user-2300,96056,2017-12-25,FRUIT
user-1216,69111,2017-12-8,TRAVEL
user-4636,447961,2017-11-14,ENTERTAINMENT
user-1362,358734,2017-11-5,RENT
user-5325,252382,2017-12-1,CLOTH
user-5046,76407,2017-3-3,TRANSPORT
user-9470,359347,2017-3-9,RENT
user-3640,334145,2017-1-25,TRAVEL
user-3953,141353,2017-3-5,ENTERTAINMENT
user-4129,307574,2017-4-26,FOOD
user-1379,402727,2017-12-26,TRANSPORT
user-1560,111773,2017-2-15,TRAVEL
