user-7942,417167,2017-5-7,FOOD
user-9099,400339,2017-5-18,TRANSPORT
user-7726,182922,2017-6-2,FOOD
user-3377,395557,2017-6-13,TRANSPORT
user-9026,330256,2017-10-24,CLOTH
user-7807,466094,2017-10-17,CLOTH
user-2994,87802,2017-5-24,TRAVEL
user-7189,121681,2017-1-7,ENTERTAINMENT
user-6045,16334,2017-9-8,TRAVEL
user-9847,74535,2017-7-22,TRANSPORT
user-4864,271385,2017-6-13,FRUIT
user-3712,393270,2017-4-17,ENTERTAINMENT
user-6233,177885,2017-3-1,ENTERTAINMENT
user-9075,264803,2017-3-10,TRANSPORT
user-6379,208304,2017-9-25,TRANSPORT
user-5960,298238,2017-7-26,TRAVEL
user-4338,135212,2017-8-4,TRAVEL
user-5416,378842,2017-8-19,TRANSPORT
user-9878,359279,2017-10-27,CLOTH
user-7134,76252,2017-5-18,FOOD
user-4177,238071,2017-11-25,TRANSPORT
user-6722,143496,2017-10-24,FRUIT
user-1944,192187,2017-6-18,TRANSPORT
user-2006,445424,2017-7-11,FOOD
user-1133,460887,2017-5-2,TRAVEL
user-3384,84340,2017-7-17,FRUIT
user-6362,58634,2017-12-27,FRUIT
user-3808,179730,2017-3-17,ENTERTAINMENT
user-1231,274323,2017-4-22,FOOD
user-8876,19488,2017-8-27,ENTERTAINMENT
user-5896,67958,2017-4-12,FOOD
user-6970,271652,2017-1-8,FRUIT
user-5493,135411,2017-10-22,RENT
user-7121,140177,2017-10-18,FRUIT
user-8332,175669,2017-1-26,FRUIT
user-1054,442682,2017-3-26,CLOTH
user-2610,50723,2017-2-22,FRUIT
user-9169,275010,2017-9-7,ENTERTAINMENT
user-5072,40117,2017-11-27,CLOTH
user-6450,125970,2017-8-12,FRUIT
user-4377,389058,2017-8-6,FOOD
user-8399,417452,2017-2-22,FOOD
user-3182,44715,2017-2-12,TRANSPORT
user-5712,468858,2017-6-20,TRAVEL
user-8388,109789,2017-3-15,FOOD
user-8350,338696,2017-9-2,TRAVEL
user-1262,458222,2017-6-12,FRUIT
user-5161,165927,2017-2-19,FRUIT
user-1152,358272,2017-4-3,TRAVEL
user-6727,70341,2017-9-10,FRUIT
user-4677,259322,2017-2-22,FOOD
user-5225,333377,2017-8-11,TRAVEL
user-6769,123189,2017-7-12,TRANSPORT
user-9442,322578,2017-11-9,ENTERTAINMENT
user-9404,403204,2017-6-9,FRUIT
user-9464,137915,2017-12-16,FOOD
user-6710,238376,2017-1-4,FRUIT
user-4944,421107,2017-3-24,CLOTH
user-1132,228928,2017-3-18,RENT
user-7540,164072,2017-2-5,FRUIT
user-4512,217296,2017-4-3,FOOD
user-4299,33395,2017-11-24,TRANSPORT
user-5866,487036,2017-6-14,TRAVEL
user-1180,384950,2017-8-12,CLOTH
user-2995,490817,2017-6-26,CLOTH
user-5053,291930,2017-7-14,FRUIT
user-2104,202094,2017-10-24,TRAVEL
user-2732,18239,2017-1-1,TRAVEL
user-5343,236781,2017-10-21,FRUIT
user-7564,113710,2017-4-15,CLOTH
user-7217,15049,2017-5-5,FOOD
user-4517,351782,2017-10-10,FRUIT
user-5180,292995,2017-6-5,FOOD
user-4896,315499,2017-2-15,RENT
user-2486,332255,2017-12-22,RENT
user-7070,113591,2017-2-12,TRAVEL
user-3798,413001,2017-3-9,FOOD
user-8102,61517,2017-1-21,ENTERTAINMENT
user-8224,242544,2017-12-22,TRANSPORT
user-9467,149997,2017-7-13,RENT
user-4361,296071,2017-2-14,TRAVEL
user-1876,47879,2017-11-8,FRUIT
user-2837,271995,2017-10-23,FOOD
user-2069,384980,2017-7-22,TRANSPORT
user-2383,238095,2017-2-19,ENTERTAINMENT
user-7130,83870,2017-3-27,ENTERTAINMENT
user-9493,486506,2017-2-7,FRUIT
user-3925,163112,2017-9-7,RENT
user-6994,148113,2017-1-1,CLOTH
user-5982,253130,2017-7-6,ENTERTAINMENT
user-6082,303487,2017-12-3,FRUIT
user-8760,133488,2017-7-16,FRUIT
user-7293,274357,2017-11-4,FRUIT
user-2285,22897,2017-1-10,ENTERTAINMENT
user-2288,430082,2017-10-21,TRANSPORT
user-9087,189242,2017-5-25,TRAVEL
user-9406,285322,2017-10-23,TRAVEL
user-8585,479198,2017-7-2,FRUIT
user-2745,155974,2017-2-18,RENT
user-9263,128949,2017-10-5,FOOD
user-7878,259946,2017-4-5,FOOD
user-3738,168231,2017-5-24,CLOTH
user-8874,305121,2017-7-11,FRUIT
user-9845,472246,2017-8-26,RENT
user-5787,51441,2017-3-21,FRUIT
user-1455,46648,2017-5-20,TRANSPORT
user-3710,187631,2017-3-9,ENTERTAINMENT
user-4668,420951,2017-2-14,RENT
user-8058,48191,2017-1-10,ENTERTAINMENT
user-6656,253621,2017-4-10,ENTERTAINMENT
user-3008,406677,2017-4-5,RENT
user-2277,392160,2017-1-3,FRUIT
user-7440,8355,2017-3-17,TRAVEL
user-3269,273240,2017-5-16,TRAVEL
user-7152,422635,2017-9-15,ENTERTAINMENT
user-9717,337057,2017-6-20,CLOTH
user-1709,167186,2017-11-20,TRAVEL
