user-4171,16153,2017-12-20,TRANSPORT
user-5175,230982,2017-6-8,RENT
user-9894,27570,2017-3-20,CLOTH
user-7170,469248,2017-5-15,CLOTH
user-8392,66132,2017-3-15,RENT
user-3651,449917,2017-10-14,CLOTH
user-3482,361702,2017-9-7,TRANSPORT
user-2821,448385,2017-6-14,TRANSPORT
user-9489,373749,2017-1-5,TRANSPORT
user-3957,165062,2017-8-8,RENT
user-5059,466306,2017-7-4,TRANSPORT
user-1169,343282,2017-9-1,TRANSPORT
user-8569,450345,2017-12-1,TRAVEL
user-1706,228000,2017-4-18,FOOD
user-3576,17012,2017-8-1,TRAVEL
user-5888,130732,2017-11-24,TRAVEL
user-2475,370267,2017-5-2,ENTERTAINMENT
user-7331,71223,2017-11-2,TRANSPORT
user-3214,398553,2017-12-2,CLOTH
user-1408,33017,2017-3-25,RENT
user-9507,60328,2017-10-5,CLOTH
user-3017,322262,2017-12-1,CLOTH
user-1938,354877,2017-12-9,CLOTH
user-6397,376381,2017-5-27,TRAVEL
user-1878,350033,2017-2-24,FRUIT
user-8668,411581,2017-7-7,ENTERTAINMENT
user-9296,250102,2017-2-18,ENTERTAINMENT
user-2779,412057,2017-5-22,RENT
user-8068,472844,2017-11-5,FOOD
user-6006,113677,2017-7-3,CLOTH
user-3615,224521,2017-9-9,RENT
user-9639,480205,2017-9-22,FOOD
user-7041,100035,2017-9-20,RENT
user-1948,8450,2017-3-8,ENTERTAINMENT
user-6940,70353,2017-1-23,CLOTH
user-5994,435070,2017-2-5,ENTERTAINMENT
user-3946,306370,2017-1-27,FOOD
user-6468,384328,2017-8-14,RENT
user-4975,411188,2017-1-17,FOOD
user-8273,7833,2017-3-24,CLOTH
user-6694,304306,2017-9-9,TRANSPORT
user-9628,54772,2017-9-22,FOOD
user-8191,285045,2017-1-19,TRANSPORT
user-9063,287186,2017-10-3,FOOD
user-3788,410685,2017-9-19,ENTERTAINMENT
user-5303,288566,2017-11-14,ENTERTAINMENT
user-1547,75137,2017-10-19,FOOD
user-1680,226545,2017-4-3,CLOTH
user-3424,473486,2017-1-18,FOOD
user-4221,32857,2017-2-14,RENT
user-4992,62487,2017-7-17,TRAVEL
user-3055,25943,2017-3-10,FRUIT
user-2997,339076,2017-11-18,FOOD
user-6699,69612,2017-3-6,TRAVEL
user-6614,53051,2017-4-9,TRANSPORT
user-5967,360621,2017-12-18,FOOD
user-2728,416938,2017-11-13,FOOD
user-4936,406017,2017-6-9,FOOD
user-5576,306323,2017-4-11,CLOTH
user-9546,475746,2017-5-3,RENT
user-5946,411547,2017-4-24,TRANSPORT
user-1524,486350,2017-9-20,FRUIT
user-8779,227029,2017-11-7,FOOD
user-1023,380251,2017-8-16,FOOD
user-3373,235961,2017-1-10,ENTERTAINMENT
user-8084,125438,2017-9-19,TRAVEL
user-3816,378630,2017-10-22,TRAVEL
user-5432,362751,2017-9-27,CLOTH
user-2648,202829,2017-3-2,ENTERTAINMENT
user-7892,5558,2017-8-1,FOOD
user-3986,321124,2017-4-14,FRUIT
user-9186,474249,2017-9-6,RENT
user-6589,346223,2017-5-14,ENTERTAINMENT
user-1436,283759,2017-1-7,RENT
user-4109,68824,2017-1-7,ENTERTAINMENT
user-7568,192823,2017-8-12,ENTERTAINMENT
user-5432,270698,2017-12-16,RENT
user-4935,408304,2017-2-5,RENT
user-2371,486127,2017-7-18,FOOD
user-2010,364329,2017-10-12,TRANSPORT
user-8929,357368,2017-1-23,TRAVEL
user-9385,382665,2017-8-12,RENT
user-4663,336928,2017-9-25,TRAVEL
user-6457,129880,2017-1-4,TRAVEL
user-2279,399444,2017-1-15,TRAVEL
user-4690,384233,2017-8-15,ENTERTAINMENT
user-5796,395981,2017-1-10,TRAVEL
user-9930,335484,2017-10-23,RENT
user-5278,369544,2017-10-9,TRAVEL
user-9672,322631,2017-2-22,CLOTH
user-1176,79783,2017-12-19,TRAVEL
user-1928,74842,2017-5-4,CLOTH
user-2183,151194,2017-10-3,ENTERTAINMENT
user-8931,172330,2017-2-23,ENTERTAINMENT
user-9018,427077,2017-4-17,FOOD
user-4205,253014,2017-12-20,FRUIT
user-2842,429857,2017-1-21,FOOD
user-7992,90721,2017-8-27,CLOTH
user-6343,187406,2017-8-7,RENT
user-4219,154756,2017-12-10,ENTERTAINMENT
user-7985,132672,2017-2-3,ENTERTAINMENT
user-9045,261594,2017-3-15,FOOD
user-4188,440148,2017-11-22,CLOTH
user-6742,467865,2017-6-12,TRAVEL
user-8072,22044,2017-7-10,RENT
user-1357,138748,2017-8-4,RENT
user-5988,345532,2017-3-11,RENT
user-7075,464837,2017-2-8,RENT
user-6800,17014,2017-2-21,RENT
user-2729,237056,2017-10-24,RENT
user-7860,481552,2017-4-17,CLOTH
user-8751,134187,2017-2-5,TRANSPORT
user-3253,121894,2017-5-7,ENTERTAINMENT
user-2725,81327,2017-1-18,FOOD
user-1412,235011,2017-1-1,FRUIT
user-8855,153747,2017-10-19,FOOD
user-9010,254099,2017-11-7,TRAVEL
user-2261,113229,2017-8-15,TRANSPORT
user-6909,436741,2017-3-27,FOOD
user-5240,93034,2017-8-10,FRUIT
user-4664,465017,2017-4-11,FOOD
user-7357,401574,2017-7-16,FRUIT
user-3362,52526,2017-3-14,ENTERTAINMENT
user-2457,360429,2017-10-7,TRANSPORT
user-5795,123504,2017-11-18,TRAVEL
user-5529,136572,2017-4-27,ENTERTAINMENT
user-5498,161653,2017-1-26,FOOD
user-4674,147432,2017-7-7,FOOD
user-2514,43551,2017-5-13,FRUIT
user-2438,189735,2017-5-5,TRAVEL
user-9860,369560,2017-9-15,TRAVEL
user-1224,489454,2017-10-18,FOOD
user-4341,50414,2017-1-3,TRAVEL
user-1105,439319,2017-10-17,RENT
user-6948,41097,2017-12-17,TRANSPORT
user-7226,307007,2017-10-4,FRUIT
user-9903,83200,2017-8-15,CLOTH
user-4312,59011,2017-9-15,TRANSPORT
user-7245,120533,2017-9-4,CLOTH
user-1651,82774,2017-5-16,ENTERTAINMENT
user-8176,453369,2017-9-15,CLOTH
user-8274,128055,2017-9-15,TRANSPORT
user-2132,285374,2017-5-24,RENT
user-3848,231407,2017-3-26,TRAVEL
user-4251,101010,2017-9-18,FOOD
user-4279,165120,2017-5-25,CLOTH
user-9621,229406,2017-8-6,CLOTH
user-9601,103699,2017-12-27,CLOTH
user-3191,280284,2017-12-23,TRANSPORT
user-6911,463824,2017-8-8,ENTERTAINMENT
user-3327,42399,2017-6-24,FRUIT
user-4499,242682,2017-10-18,FRUIT
user-9148,251327,2017-5-17,TRANSPORT
user-4597,454414,2017-9-21,FRUIT
user-4299,198052,2017-6-19,CLOTH
user-3704,243152,2017-1-9,FOOD
user-3886,311749,2017-5-13,RENT
user-6587,456350,2017-8-22,TRAVEL
user-8127,477967,2017-4-19,CLOTH
user-9130,234034,2017-5-10,FRUIT
user-2189,315139,2017-4-10,CLOTH
user-6020,174046,2017-5-26,TRAVEL
user-4217,309894,2017-6-6,ENTERTAINMENT
user-7258,447438,2017-2-21,RENT
user-5186,391882,2017-8-13,CLOTH
user-7222,492367,2017-12-25,RENT
user-6412,104940,2017-4-15,ENTERTAINMENT
user-6610,416404,2017-11-27,CLOTH
user-5841,336464,2017-12-10,TRANSPORT
user-4990,345235,2017-11-1,CLOTH
user-4296,287291,2017-8-9,FRUIT
user-5366,470626,2017-5-18,RENT
user-2884,39464,2017-1-27,CLOTH
user-2293,283118,2017-7-24,TRAVEL
user-8197,476601,2017-1-5,TRAVEL
user-6487,336684,2017-5-3,TRANSPORT
user-3151,395110,2017-5-26,FOOD
user-4046,454502,2017-1-5,RENT
user-8845,422727,2017-6-20,TRAVEL
user-5321,37166,2017-10-22,TRAVEL
user-5922,76516,2017-1-24,FRUIT
user-5065,328423,2017-4-18,CLOTH
user-6472,488567,2017-5-24,FOOD
user-1025,120066,2017-9-6,TRAVEL
user-1560,394890,2017-11-18,RENT
user-4129,372180,2017-7-27,TRAVEL
user-5537,255686,2017-10-2,FOOD
user-5332,495596,2017-1-10,TRANSPORT
user-4972,177978,2017-4-20,FOOD
user-2677,496153,2017-8-15,TRANSPORT
user-4490,24858,2017-3-24,TRANSPORT
