user-8780,111424,2017-3-1,TRAVEL
user-3536,380104,2017-3-20,TRANSPORT
user-1906,351079,2017-7-14,TRANSPORT
user-5232,146894,2017-12-1,FRUIT
user-3644,488239,2017-3-18,CLOTH
user-5097,362139,2017-7-4,ENTERTAINMENT
user-9688,13076,2017-1-15,ENTERTAINMENT
user-1157,370061,2017-1-14,ENTERTAINMENT
user-4898,416039,2017-2-1,FRUIT
user-4102,252542,2017-9-15,FRUIT
user-6870,8055,2017-3-22,FOOD
user-6770,156564,2017-2-11,CLOTH
user-3609,287281,2017-1-19,TRANSPORT
user-9584,469584,2017-8-1,RENT
user-8360,51302,2017-10-8,TRANSPORT
user-5167,129815,2017-12-14,CLOTH
user-7142,115688,2017-4-18,FRUIT
user-4743,412052,2017-4-22,TRAVEL
user-6549,17173,2017-9-1,TRANSPORT
user-5273,272522,2017-7-2,FOOD
user-6123,489889,2017-6-15,ENTERTAINMENT
user-3522,88712,2017-12-19,ENTERTAINMENT
user-9915,52724,2017-3-24,RENT
user-3202,196841,2017-1-6,FRUIT
user-4074,49762,2017-5-26,RENT
user-1153,256870,2017-4-8,ENTERTAINMENT
user-6246,393649,2017-6-26,FOOD
user-1232,23468,2017-10-15,ENTERTAINMENT
user-1969,254956,2017-2-17,CLOTH
user-7853,236101,2017-9-9,FOOD
user-1672,345769,2017-6-11,FRUIT
user-5015,97566,2017-2-2,TRANSPORT
user-7225,472444,2017-1-20,ENTERTAINMENT
user-6668,343018,2017-4-10,FRUIT
user-5688,362893,2017-8-6,TRANSPORT
user-9546,406827,2017-8-12,FOOD
user-4198,499239,2017-4-16,ENTERTAINMENT
user-4332,124989,2017-12-16,CLOTH
user-8043,341609,2017-6-1,ENTERTAINMENT
user-6380,218755,2017-1-6,CLOTH
user-3208,250341,2017-3-25,CLOTH
user-8357,416191,2017-4-1,FOOD
user-8709,165848,2017-4-4,ENTERTAINMENT
user-3553,255089,2017-7-6,TRANSPORT
user-5493,479587,2017-6-18,FRUIT
user-1328,289583,2017-11-23,TRANSPORT
user-6386,192799,2017-7-5,RENT
user-8339,204311,2017-2-12,FRUIT
user-2593,471495,2017-2-4,RENT
user-9038,108411,2017-10-6,CLOTH
user-4869,305385,2017-11-6,CLOTH
user-4883,357150,2017-9-9,TRAVEL
user-6237,240842,2017-8-27,FRUIT
user-1482,207229,2017-2-23,TRANSPORT
user-4675,371509,2017-5-26,CLOTH
user-1192,418773,2017-11-15,CLOTH
user-3842,139649,2017-2-27,TRANSPORT
user-9672,350109,2017-11-20,TRANSPORT
user-4024,323820,2017-4-9,ENTERTAINMENT
user-4993,429358,2017-1-12,RENT
user-1084,162234,2017-8-10,TRAVEL
user-9193,203200,2017-7-15,CLOTH
user-6335,221211,2017-3-1,TRANSPORT
user-9044,327552,2017-4-16,FRUIT
user-7813,298647,2017-7-5,RENT
user-4644,171418,2017-6-11,RENT
user-4993,375312,2017-8-20,TRANSPORT
user-9390,130356,2017-3-21,TRANSPORT
user-4416,492901,2017-7-6,FOOD
user-8411,221669,2017-12-3,ENTERTAINMENT
user-9426,320270,2017-12-26,TRAVEL
user-2059,55927,2017-4-13,TRAVEL
user-7181,119341,2017-4-9,FRUIT
user-8010,376669,2017-5-24,FOOD
user-1460,86813,2017-11-1,FOOD
user-6573,300891,2017-12-15,CLOTH
user-6463,392437,2017-2-13,ENTERTAINMENT
user-4941,11694,2017-3-5,ENTERTAINMENT
user-6194,328038,2017-8-15,CLOTH
user-7872,370703,2017-8-14,FOOD
user-5930,384885,2017-7-25,ENTERTAINMENT
user-5032,460109,2017-1-4,ENTERTAINMENT
user-4760,379371,2017-8-13,TRANSPORT
user-4747,158602,2017-1-19,FRUIT
user-9034,270752,2017-11-19,TRANSPORT
user-3700,325396,2017-5-5,CLOTH
user-1976,37766,2017-3-5,RENT
user-7690,461699,2017-6-1,CLOTH
user-4138,154193,2017-9-6,ENTERTAINMENT
user-2742,457973,2017-4-19,TRAVEL
user-9359,47405,2017-6-27,FRUIT
user-8507,316715,2017-1-9,RENT
user-9063,34697,2017-1-3,CLOTH
user-8079,28710,2017-1-18,RENT
user-2467,491436,2017-12-17,ENTERTAINMENT
user-2675,54193,2017-11-10,FRUIT
user-9948,67066,2017-5-7,TRAVEL
user-8848,360739,2017-10-23,TRANSPORT
user-8445,87031,2017-3-16,FRUIT
user-2704,410078,2017-1-10,CLOTH
user-3722,16050,2017-7-19,FRUIT
user-9991,228305,2017-7-19,TRANSPORT
user-1702,421381,2017-2-12,ENTERTAINMENT
user-3349,226716,2017-5-18,CLOTH
user-3592,234666,2017-6-10,TRANSPORT
user-4357,494481,2017-12-27,FOOD
user-7201,400310,2017-6-5,FOOD
user-7743,230143,2017-9-11,FOOD
user-8862,195356,2017-7-22,FRUIT
user-2386,427985,2017-6-8,TRANSPORT
user-8165,304201,2017-8-17,TRANSPORT
user-7742,350636,2017-5-20,ENTERTAINMENT
user-4142,8943,2017-1-4,FRUIT
user-5136,79285,2017-2-14,RENT
user-8040,287036,2017-12-3,TRAVEL
user-1938,332511,2017-10-24,CLOTH
user-2723,369655,2017-10-18,ENTERTAINMENT
user-5107,91225,2017-3-15,ENTERTAINMENT
user-7382,111286,2017-10-25,TRANSPORT
user-9895,137208,2017-6-25,TRAVEL
user-7605,171490,2017-3-21,CLOTH
user-4526,296459,2017-11-27,FRUIT
user-9115,338010,2017-9-6,TRAVEL
user-1820,381176,2017-2-18,TRANSPORT
user-6370,82648,2017-3-14,TRANSPORT
user-9163,432458,2017-7-25,FRUIT
user-5832,183495,2017-5-11,FRUIT
user-7605,79293,2017-7-19,FOOD
user-5603,350059,2017-7-19,TRANSPORT
user-4183,146341,2017-5-2,CLOTH
user-5229,321565,2017-1-18,CLOTH
user-8334,472871,2017-9-2,CLOTH
user-7951,172871,2017-4-16,TRANSPORT
user-5098,81754,2017-9-7,TRAVEL
user-6222,343435,2017-1-25,TRAVEL
user-9520,172665,2017-4-24,FRUIT
user-4993,346329,2017-7-14,ENTERTAINMENT
user-6208,473176,2017-3-10,TRAVEL
user-2093,24161,2017-11-10,FRUIT
user-4312,159973,2017-9-15,FRUIT
user-1109,30255,2017-12-8,TRANSPORT
user-8493,390140,2017-10-1,CLOTH
user-7812,231197,2017-6-6,FRUIT
user-5005,311906,2017-6-10,TRANSPORT
user-6801,222882,2017-4-7,CLOTH
user-9434,9074,2017-9-5,FRUIT
user-1821,14071,2017-3-5,TRANSPORT
user-8705,51504,2017-3-16,ENTERTAINMENT
user-6837,267685,2017-10-4,FRUIT
user-3165,426354,2017-4-5,TRAVEL
user-9419,103644,2017-11-27,TRANSPORT
user-8256,94532,2017-4-8,FRUIT
user-6272,96087,2017-1-6,CLOTH
user-7246,321969,2017-9-25,TRANSPORT
user-8257,59268,2017-7-6,CLOTH
user-6543,151835,2017-9-12,RENT
user-4692,94600,2017-9-13,CLOTH
user-5814,349785,2017-10-23,TRANSPORT
user-6860,133891,2017-4-9,ENTERTAINMENT
user-7705,434147,2017-9-4,ENTERTAINMENT
user-2575,424138,2017-11-11,ENTERTAINMENT
user-7319,193169,2017-11-7,RENT
user-4720,317862,2017-2-19,FRUIT
user-6717,34123,2017-1-20,ENTERTAINMENT
user-2594,460806,2017-6-18,TRANSPORT
user-2675,494904,2017-8-9,TRAVEL
user-1834,198467,2017-4-26,CLOTH
user-6747,89471,2017-12-22,TRAVEL
user-8870,339727,2017-6-1,RENT
user-9308,405131,2017-2-9,RENT
user-7506,313777,2017-12-19,ENTERTAINMENT
user-4991,162685,2017-2-10,ENTERTAINMENT
user-8757,312986,2017-4-18,FRUIT
user-6000,140510,2017-10-9,TRANSPORT
user-7933,28256,2017-9-6,RENT
user-2002,312835,2017-8-10,ENTERTAINMENT
user-8306,261152,2017-4-14,ENTERTAINMENT
user-9412,289480,2017-12-17,TRAVEL
user-8800,229011,2017-10-5,TRAVEL
user-1764,197827,2017-5-23,FRUIT
user-1433,56808,2017-9-24,ENTERTAINMENT
user-7243,414222,2017-5-17,CLOTH
user-9045,327813,2017-6-25,TRANSPORT
user-9853,121492,2017-7-2,ENTERTAINMENT
user-5303,199951,2017-1-4,ENTERTAINMENT
user-8742,484592,2017-12-26,FOOD
user-4633,74013,2017-6-5,CLOTH
user-2816,88426,2017-11-20,RENT
user-8102,416021,2017-2-1,FOOD
user-4922,173558,2017-9-4,ENTERTAINMENT
user-4042,251591,2017-5-23,CLOTH
user-8824,14722,2017-10-23,TRAVEL
user-1857,263376,2017-7-7,CLOTH
user-3676,61166,2017-11-24,CLOTH
user-7091,360478,2017-6-26,CLOTH
user-7091,365131,2017-3-9,RENT
user-6562,5882,2017-6-21,FOOD
user-5437,50245,2017-2-5,RENT
user-7990,308636,2017-6-12,ENTERTAINMENT
user-5185,99091,2017-7-9,TRAVEL
user-8962,245356,2017-11-19,TRAVEL
user-6506,262685,2017-5-24,RENT
user-2078,469111,2017-7-7,ENTERTAINMENT
user-1302,240968,2017-9-9,TRANSPORT
user-8544,220285,2017-1-20,FRUIT
user-8579,174324,2017-10-4,TRAVEL
user-8191,376452,2017-11-20,RENT
user-3074,147025,2017-4-26,RENT
