user-1198,376587,2017-8-6,CLOTH
user-4663,412556,2017-9-23,FRUIT
user-9114,270137,2017-8-15,FRUIT
user-6187,234226,2017-10-4,ENTERTAINMENT
user-8004,343362,2017-10-10,TRAVEL
user-3057,137763,2017-11-7,FRUIT
user-5201,228031,2017-8-10,CLOTH
user-1792,412154,2017-2-27,TRANSPORT
user-2375,467588,2017-12-26,TRANSPORT
user-7215,342241,2017-7-11,TRANSPORT
user-2130,454494,2017-2-26,CLOTH
user-3950,157022,2017-2-26,ENTERTAINMENT
user-5389,47770,2017-6-19,FOOD
user-6998,303215,2017-10-14,TRAVEL
user-4815,9213,2017-5-3,ENTERTAINMENT
user-2199,180063,2017-11-10,TRAVEL
user-8649,78456,2017-3-12,TRAVEL
user-4016,203224,2017-2-20,CLOTH
user-8230,390464,2017-1-3,ENTERTAINMENT
user-9852,379755,2017-2-2,CLOTH
user-8176,457030,2017-8-13,RENT
user-8640,176364,2017-10-6,ENTERTAINMENT
user-1482,295359,2017-1-23,RENT
user-8666,16844,2017-4-17,RENT
user-3202,106607,2017-2-13,TRAVEL
user-7142,491605,2017-6-13,ENTERTAINMENT
user-1284,169201,2017-6-7,TRANSPORT
user-9061,17489,2017-5-19,CLOTH
user-8840,56781,2017-5-7,RENT
user-7458,362971,2017-6-10,CLOTH
user-2866,360361,2017-9-12,TRANSPORT
user-3796,466617,2017-1-2,FRUIT
user-1987,179892,2017-12-10,FRUIT
user-1005,193314,2017-12-6,TRAVEL
user-8763,383749,2017-3-4,TRANSPORT
user-4128,268510,2017-11-5,CLOTH
user-1590,432822,2017-11-18,RENT
user-2908,365657,2017-9-4,ENTERTAINMENT
user-5885,140480,2017-12-18,CLOTH
user-4464,301263,2017-1-20,CLOTH
user-3380,27113,2017-8-5,ENTERTAINMENT
user-2040,481328,2017-1-24,TRANSPORT
user-6287,211136,2017-6-8,FRUIT
user-8257,131950,2017-10-13,RENT
user-7810,82906,2017-7-1,TRAVEL
user-1291,173895,2017-11-1,ENTERTAINMENT
user-6014,354652,2017-9-1,ENTERTAINMENT
user-8719,134175,2017-4-3,TRAVEL
user-6414,242754,2017-3-9,FOOD
user-4939,424540,2017-12-14,CLOTH
user-2304,309017,2017-7-10,FRUIT
user-5102,122633,2017-4-17,TRAVEL
user-9612,332661,2017-5-22,ENTERTAINMENT
user-3178,209489,2017-11-16,TRANSPORT
user-8523,168675,2017-1-13,ENTERTAINMENT
user-7046,203513,2017-5-21,FRUIT
user-2233,267465,2017-4-1,TRANSPORT
user-2834,235226,2017-6-10,FOOD
user-6552,29244,2017-8-23,RENT
user-9888,98953,2017-3-13,FOOD
user-4602,328688,2017-10-8,TRAVEL
user-4680,137607,2017-3-21,FRUIT
user-9403,397794,2017-12-23,ENTERTAINMENT
user-4600,239829,2017-8-5,CLOTH
user-8374,468406,2017-4-13,FRUIT
user-7189,132209,2017-9-5,FOOD
user-1270,332223,2017-3-18,RENT
user-6544,478210,2017-10-5,CLOTH
user-3824,203055,2017-8-14,RENT
user-1216,152063,2017-8-25,FOOD
user-4221,389458,2017-9-16,CLOTH
user-7804,271367,2017-8-25,FOOD
user-2621,481873,2017-5-18,FRUIT
user-7763,466278,2017-5-7,TRANSPORT
user-4081,351433,2017-3-19,ENTERTAINMENT
user-3702,383257,2017-1-9,CLOTH
user-3856,362536,2017-3-2,ENTERTAINMENT
user-6027,22461,2017-4-17,FRUIT
user-7825,412349,2017-4-27,RENT
user-5754,268176,2017-9-2,ENTERTAINMENT
user-2481,121940,2017-4-2,TRAVEL
user-8945,181075,2017-8-19,RENT
user-3703,163238,2017-2-2,TRANSPORT
user-3026,432193,2017-2-18,ENTERTAINMENT
user-2632,52547,2017-11-20,FOOD
user-7551,495151,2017-5-1,TRAVEL
user-9209,184260,2017-1-6,FOOD
user-7295,106279,2017-7-27,ENTERTAINMENT
user-2536,451606,2017-3-11,CLOTH
user-9718,432301,2017-3-3,CLOTH
user-5503,8619,2017-1-6,FOOD
user-9425,336445,2017-8-26,FOOD
user-6952,361548,2017-6-22,TRAVEL
user-9525,426360,2017-3-22,FOOD
user-7162,327261,2017-1-4,RENT
user-3504,154728,2017-4-17,TRAVEL
user-2885,66040,2017-4-26,TRANSPORT
user-2276,75021,2017-11-2,FOOD
user-3012,53500,2017-12-27,FRUIT
user-7833,270651,2017-8-19,TRANSPORT
user-9832,162797,2017-5-15,TRAVEL
user-6535,288670,2017-12-5,CLOTH
user-7613,104058,2017-12-4,ENTERTAINMENT
user-9070,284027,2017-3-17,CLOTH
user-4646,348946,2017-1-6,TRAVEL
user-5719,28242,2017-2-23,CLOTH
user-1061,472893,2017-6-24,FRUIT
user-4026,338756,2017-3-5,TRANSPORT
user-7116,161987,2017-2-24,FRUIT
user-3328,460522,2017-9-8,FOOD
user-8869,217769,2017-5-5,TRAVEL
user-9083,315738,2017-4-4,RENT
user-6627,323551,2017-10-8,CLOTH
user-1712,10964,2017-12-26,FRUIT
user-7608,109917,2017-7-26,RENT
user-5691,226859,2017-2-1,TRANSPORT
user-2624,484587,2017-7-11,TRANSPORT
user-6856,353906,2017-9-9,RENT
user-1120,172953,2017-7-26,FRUIT
user-5280,454809,2017-3-21,RENT
user-4833,127789,2017-5-14,CLOTH
