user-7086,420955,2017-7-9,TRANSPORT
user-7981,98807,2017-4-22,RENT
user-5884,411537,2017-10-6,TRANSPORT
user-5802,215620,2017-11-12,FOOD
user-1950,111660,2017-10-22,TRANSPORT
user-8058,134981,2017-4-10,FOOD
user-7581,427585,2017-2-19,FRUIT
user-9713,333752,2017-1-23,RENT
user-6170,373259,2017-11-22,TRANSPORT
user-3509,87586,2017-9-20,ENTERTAINMENT
user-7702,480799,2017-8-9,CLOTH
user-5163,163945,2017-3-19,ENTERTAINMENT
user-8741,496415,2017-4-26,RENT
user-8173,442690,2017-12-9,RENT
user-5786,415470,2017-9-25,RENT
user-7679,220892,2017-8-8,CLOTH
user-1706,252003,2017-5-6,FOOD
user-3916,259970,2017-12-24,TRANSPORT
user-4975,451637,2017-8-15,TRAVEL
user-5214,142959,2017-5-3,FRUIT
user-9296,67170,2017-8-18,FRUIT
user-3335,467475,2017-6-5,RENT
user-3533,411429,2017-11-10,ENTERTAINMENT
user-9470,56180,2017-7-13,TRANSPORT
user-5578,330281,2017-1-18,TRANSPORT
user-2001,379583,2017-6-15,TRAVEL
user-5457,168974,2017-1-20,ENTERTAINMENT
user-6210,338416,2017-5-16,FOOD
user-7635,378540,2017-5-2,CLOTH
user-4683,172390,2017-7-2,FRUIT
user-6765,54671,2017-10-3,TRANSPORT
user-6199,271147,2017-11-12,ENTERTAINMENT
user-4925,461889,2017-8-1,TRANSPORT
user-7158,253978,2017-11-1,CLOTH
user-7839,225382,2017-8-11,FRUIT
user-9128,147806,2017-10-17,ENTERTAINMENT
user-3748,324515,2017-2-10,TRAVEL
user-8947,355255,2017-5-8,FOOD
user-7625,190169,2017-4-25,CLOTH
user-7735,131356,2017-5-1,FRUIT
user-5278,258765,2017-2-1,FRUIT
user-6318,383778,2017-5-16,TRANSPORT
user-1208,244876,2017-8-9,FOOD
user-6118,124473,2017-6-25,CLOTH
user-1343,177577,2017-2-1,TRANSPORT
user-6223,285336,2017-12-8,RENT
user-2028,398924,2017-5-24,CLOTH
user-1203,408175,2017-11-10,CLOTH
user-4327,461344,2017-12-5,FRUIT
user-1962,418025,2017-7-20,TRAVEL
user-6609,46184,2017-4-12,CLOTH
user-7345,26828,2017-2-4,CLOTH
user-4505,380164,2017-9-19,ENTERTAINMENT
user-6019,64754,2017-4-18,TRAVEL
user-4618,125328,2017-6-8,TRANSPORT
user-2660,38824,2017-1-14,RENT
user-9262,376980,2017-12-21,RENT
user-8616,245402,2017-7-23,CLOTH
user-3219,143060,2017-2-2,FRUIT
user-1379,92635,2017-11-15,RENT
user-9150,243655,2017-6-14,RENT
user-2982,256612,2017-9-10,TRANSPORT
user-6302,90449,2017-12-17,FRUIT
user-9075,55234,2017-8-12,TRAVEL
user-8108,174380,2017-11-15,ENTERTAINMENT
user-9754,222573,2017-9-21,FRUIT
user-8452,320263,2017-11-3,CLOTH
user-6688,215855,2017-4-4,RENT
user-9437,437037,2017-4-23,FRUIT
user-9648,313286,2017-5-6,RENT
user-3872,45502,2017-7-19,FRUIT
user-2238,354882,2017-1-7,CLOTH
user-4000,130663,2017-10-3,TRAVEL
user-9245,190317,2017-1-14,TRAVEL
user-9338,342817,2017-1-27,FOOD
user-4847,84177,2017-8-22,ENTERTAINMENT
user-2493,332644,2017-9-25,ENTERTAINMENT
user-7599,203558,2017-8-20,FOOD
user-8888,317822,2017-8-14,CLOTH
user-5655,185132,2017-8-16,ENTERTAINMENT
user-5983,104265,2017-7-15,FOOD
user-3549,388279,2017-8-18,CLOTH
user-1905,217576,2017-2-12,ENTERTAINMENT
user-7907,327942,2017-6-9,RENT
user-2820,421561,2017-12-25,TRAVEL
user-1071,428210,2017-5-11,TRANSPORT
user-6629,43522,2017-3-1,TRANSPORT
user-8378,145279,2017-5-18,ENTERTAINMENT
user-6062,55711,2017-3-3,ENTERTAINMENT
user-5844,418552,2017-10-19,CLOTH
user-8177,8637,2017-5-15,CLOTH
user-4494,308012,2017-6-2,ENTERTAINMENT
user-8235,94446,2017-5-24,TRANSPORT
user-9123,462039,2017-9-9,RENT
user-4071,180229,2017-3-24,FRUIT
user-2919,372970,2017-11-27,ENTERTAINMENT
user-1439,169119,2017-8-13,ENTERTAINMENT
user-6018,142504,2017-9-21,ENTERTAINMENT
user-4419,287806,2017-7-2,RENT
user-4364,77276,2017-11-21,RENT
user-1237,446374,2017-6-20,CLOTH
user-5733,57417,2017-11-9,FOOD
user-4353,493243,2017-5-22,CLOTH
user-4150,419299,2017-10-10,TRAVEL
user-1894,364520,2017-6-14,CLOTH
user-7656,357738,2017-9-25,CLOTH
user-1128,65059,2017-12-26,ENTERTAINMENT
user-8014,311788,2017-8-14,FRUIT
user-2759,333451,2017-10-22,FRUIT
user-2058,233430,2017-3-14,FOOD
user-4003,18316,2017-8-10,FRUIT
user-2536,186257,2017-4-14,FRUIT
user-6479,380297,2017-12-4,TRANSPORT
user-7155,205856,2017-2-24,FOOD
user-7796,17929,2017-10-27,RENT
user-8437,423500,2017-10-17,CLOTH
user-3025,83454,2017-8-19,CLOTH
user-4119,48209,2017-7-19,TRAVEL
user-6173,340625,2017-8-19,RENT
user-5040,326133,2017-1-5,CLOTH
user-6549,310657,2017-5-6,FOOD
user-1877,26207,2017-10-17,ENTERTAINMENT
user-2757,87413,2017-7-21,CLOTH
user-1839,407556,2017-12-27,TRANSPORT
user-6077,265905,2017-5-8,CLOTH
user-6474,160577,2017-9-8,FOOD
user-8590,234438,2017-10-14,ENTERTAINMENT
user-4713,279634,2017-3-14,FRUIT
user-5280,151615,2017-3-23,TRAVEL
user-9915,93024,2017-11-3,FOOD
user-9237,424689,2017-3-7,TRAVEL
user-1144,35032,2017-3-23,FOOD
user-2268,75095,2017-2-16,CLOTH
user-9146,291956,2017-6-13,CLOTH
user-1847,108626,2017-9-24,RENT
user-9451,353485,2017-1-23,TRAVEL
user-3467,488628,2017-12-8,FRUIT
user-2316,472885,2017-4-4,ENTERTAINMENT
user-1268,219629,2017-9-13,CLOTH
user-9022,230682,2017-5-11,ENTERTAINMENT
user-6294,399908,2017-5-21,FRUIT
user-1098,186852,2017-6-15,ENTERTAINMENT
user-5864,360268,2017-3-23,ENTERTAINMENT
user-5781,300612,2017-5-15,RENT
user-2819,299510,2017-4-5,TRAVEL
user-2066,254028,2017-3-19,ENTERTAINMENT
user-2392,104068,2017-7-27,CLOTH
user-9324,89639,2017-2-23,ENTERTAINMENT
user-3362,188561,2017-5-27,TRANSPORT
user-1808,173113,2017-10-3,ENTERTAINMENT
user-4613,379878,2017-5-1,ENTERTAINMENT
user-6549,255767,2017-11-26,FRUIT
user-3788,455647,2017-3-3,TRAVEL
user-1358,256783,2017-10-7,TRANSPORT
user-7501,199229,2017-5-16,TRANSPORT
user-4971,124992,2017-12-1,FRUIT
user-5292,139499,2017-10-25,TRANSPORT
user-3238,317398,2017-5-11,CLOTH
user-8180,85164,2017-1-26,CLOTH
user-6975,448895,2017-2-5,TRAVEL
user-4961,30622,2017-12-26,TRANSPORT
user-9572,383013,2017-8-23,FRUIT
user-8992,467293,2017-9-11,ENTERTAINMENT
user-5662,336251,2017-2-20,TRAVEL
user-2033,157100,2017-6-9,CLOTH
user-7987,216156,2017-5-3,FOOD
user-7927,159116,2017-6-26,FRUIT
user-2602,457284,2017-3-25,CLOTH
user-8003,186163,2017-10-4,FRUIT
user-9276,245566,2017-11-23,RENT
user-2620,466847,2017-6-6,CLOTH
user-6250,456194,2017-12-1,FOOD
user-8741,425828,2017-3-27,RENT
user-9941,438976,2017-3-8,ENTERTAINMENT
user-4765,495301,2017-12-17,CLOTH
