user-4921,209124,2017-11-4,ENTERTAINMENT
user-7878,184697,2017-12-21,TRAVEL
user-4888,67423,2017-8-24,FRUIT
user-8912,269451,2017-12-5,FOOD
user-8951,370389,2017-10-26,CLOTH
user-3115,67802,2017-2-8,RENT
user-2419,180100,2017-10-10,TRANSPORT
user-8754,342454,2017-4-25,TRAVEL
user-3712,87449,2017-5-26,FOOD
user-4796,270200,2017-7-1,ENTERTAINMENT
user-3680,184445,2017-4-26,RENT
user-1541,268923,2017-7-8,TRANSPORT
user-3002,346357,2017-1-2,RENT
user-1905,443079,2017-12-15,RENT
user-4818,375772,2017-11-26,ENTERTAINMENT
user-9253,34444,2017-10-18,CLOTH
user-5416,270758,2017-10-1,CLOTH
user-8872,359744,2017-12-15,CLOTH
user-1196,134374,2017-7-26,TRAVEL
user-2625,213559,2017-12-10,ENTERTAINMENT
user-2118,54200,2017-7-14,ENTERTAINMENT
user-3005,16242,2017-5-23,ENTERTAINMENT
user-1592,158059,2017-5-17,RENT
user-1205,316400,2017-9-23,TRANSPORT
user-2093,89916,2017-6-9,FRUIT
user-2651,318187,2017-10-25,RENT
user-1793,423942,2017-9-25,ENTERTAINMENT
user-4381,28905,2017-3-27,ENTERTAINMENT
user-2225,107175,2017-10-8,FOOD
user-2699,467570,2017-2-26,CLOTH
user-9253,320219,2017-12-15,ENTERTAINMENT
user-9852,101302,2017-9-9,ENTERTAINMENT
user-1631,445049,2017-2-27,ENTERTAINMENT
user-1564,189037,2017-3-2,TRAVEL
user-7202,453586,2017-11-25,TRANSPORT
user-9027,473540,2017-2-3,FRUIT
user-6249,399199,2017-8-24,RENT
user-3731,225490,2017-4-7,ENTERTAINMENT
user-7379,221339,2017-10-24,RENT
user-8428,108897,2017-1-25,CLOTH
user-3964,92522,2017-3-4,FRUIT
user-1481,300899,2017-6-21,ENTERTAINMENT
user-2893,369123,2017-10-2,ENTERTAINMENT
user-5385,103480,2017-1-5,TRAVEL
user-8493,355767,2017-6-4,FOOD
user-5600,274966,2017-4-1,FRUIT
user-7656,349320,2017-3-25,FOOD
user-2431,170186,2017-8-16,FOOD
user-4889,251488,2017-9-6,CLOTH
user-1318,467637,2017-9-13,TRAVEL
user-8877,134515,2017-9-9,CLOTH
user-6362,263817,2017-11-13,FRUIT
user-8074,411097,2017-8-3,FOOD
user-1737,475886,2017-9-16,FOOD
user-9840,455213,2017-2-1,TRANSPORT
user-3286,81126,2017-2-13,CLOTH
user-1979,73129,2017-5-3,TRAVEL
user-7294,397000,2017-12-26,FOOD
user-2732,241218,2017-6-8,CLOTH
user-5919,330856,2017-8-3,TRANSPORT
user-6212,35987,2017-5-19,FOOD
user-9756,433160,2017-7-21,TRANSPORT
user-7632,154231,2017-2-6,TRANSPORT
user-9276,423958,2017-8-25,RENT
