user-2285,116765,2017-5-5,CLOTH
user-9928,198110,2017-4-27,FOOD
user-4271,477285,2017-3-13,TRANSPORT
user-2130,154623,2017-2-25,TRAVEL
user-5787,423618,2017-12-16,CLOTH
user-9237,363550,2017-5-12,CLOTH
user-9184,145865,2017-5-13,FOOD
user-5985,417546,2017-5-17,FRUIT
user-3461,456864,2017-1-10,FRUIT
user-9022,67435,2017-4-23,FRUIT
user-8176,271569,2017-12-10,TRAVEL
user-8008,324106,2017-5-14,CLOTH
user-4027,395804,2017-7-18,ENTERTAINMENT
user-8843,97808,2017-2-6,CLOTH
user-4941,333932,2017-8-1,RENT
user-8304,143683,2017-2-16,FOOD
user-7053,385811,2017-12-12,TRANSPORT
user-5579,393405,2017-1-18,TRAVEL
user-1144,216520,2017-10-11,RENT
user-3385,93828,2017-11-9,FOOD
user-7984,341726,2017-2-10,TRAVEL
user-9720,247960,2017-4-3,ENTERTAINMENT
user-3650,331187,2017-5-27,RENT
user-8805,14531,2017-6-23,TRAVEL
user-3814,182223,2017-3-6,CLOTH
user-4689,283139,2017-11-15,FRUIT
user-5377,226667,2017-10-13,ENTERTAINMENT
user-6760,179222,2017-9-27,FOOD
user-3333,270323,2017-11-27,FOOD
user-7443,197671,2017-7-6,TRANSPORT
user-5468,161171,2017-9-10,TRANSPORT
user-1762,487223,2017-10-2,TRAVEL
user-7956,478860,2017-1-6,FRUIT
user-9656,83812,2017-3-27,FRUIT
user-8762,222198,2017-5-26,FOOD
user-1727,452143,2017-10-4,FOOD
user-4228,173830,2017-9-7,FRUIT
user-4137,178625,2017-4-26,ENTERTAINMENT
user-7600,362971,2017-5-5,FOOD
user-1261,61062,2017-8-16,ENTERTAINMENT
user-8418,335259,2017-12-17,RENT
user-4557,315160,2017-9-2,CLOTH
user-1334,269611,2017-8-11,TRAVEL
user-6154,432721,2017-4-18,TRAVEL
user-1542,139444,2017-2-2,TRAVEL
user-4652,486267,2017-3-6,RENT
user-6580,391094,2017-6-4,TRANSPORT
user-4235,171828,2017-6-4,FOOD
user-1362,163501,2017-3-14,RENT
user-3803,306029,2017-1-24,TRAVEL
user-3653,385980,2017-2-12,TRANSPORT
user-2735,478992,2017-1-24,CLOTH
user-7584,194463,2017-3-3,FRUIT
user-1967,405120,2017-1-19,RENT
user-3035,240604,2017-7-14,CLOTH
user-8392,66804,2017-11-7,CLOTH
